gutenberg_id,text,title,author
30637,        Sunset                                                 92,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Department of Public Criticism                         93,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Reports of Officers: President's Message               98,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, June 1918","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Astrophobos                                            99,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, July 1918","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        At the Root                                           100,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Reports of Officers: President's Message              101,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, November 1918","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Department of Literature: The Literature of Rome      102,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        To Alan Seeger                                        106,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, January 1919","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Theodore Roosevelt                                    107,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, March 1919","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        A Note on Howard P. Lovecraft's Verse                 108,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Official Reports: Department of Public Criticism      109,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, May 1919","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Helene Hoffman Cole--Litterateur                      113,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, July 1919","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Americanism                                           114,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, November 1919","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        The White Ship                                        115,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"        To Mistress Sophia Simple, Queen of the Cinema        118","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, January 1920","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Literary Composition                                  119,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, May 1920","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        For What Does the United Stand?                       123,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, September 1920","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Poetry and the Gods                                   124,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, November 1920","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Nyarlathotep                                          128,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Editorial                                             129,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Official Organ Fund                                   130,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, January 1921","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Official Organ Fund                                   130,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, March 1921","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"        Winifred Virginia Jackson: A ""Different"" Poetess      130","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Ex Oblivione                                          134,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Official Organ Fund                                   134,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, September 1921","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        The United Amateur                                    135,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Editorial                                             136,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, November 1921","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        The United Amateur                                    138,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Official Organ Fund                                   138,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, January 1922","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        The United Amateur                                    139,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Editorial                                             139,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, March 1922","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Official Organ Fund                                   140,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"      The United Amateur, May 1922","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        Official Organ Fund                                   140,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,        At the Home of Poe                                    140,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,                THE,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,           UNITED AMATEUR,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,           SEPTEMBER 1915,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637, [Illustration: HOWARD P. LOVECRAFT,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637, First Vice-President U. A. P. A.],"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,United Amateur Press Association,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,EXPONENT OF AMATEUR JOURNALISM,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,ITS OBJECT,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,The desire to write for publication is one which inheres strongly in,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"every human breast. From the proficient college graduate, storming the","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"gates of the high-grade literary magazines, to the raw schoolboy, vainly","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,endeavoring to place his first crude compositions in the local,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"newspapers, the whole intelligent public are today seeking expression","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"through the printed page, and yearning to behold their thoughts and","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,ideals permanently crystallized in the magic medium of type. But while a,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,few persons of exceptional talent manage eventually to gain a foothold,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,in the professional world of letters rising to celebrity through the,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"wide diffusion of their art, ideals, or opinions; the vast majority,","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"unless aided in their education by certain especial advantages, are","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,doomed to confine their expression to the necessarily restricted sphere,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,of ordinary conversation. To supply these especial educational,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,advantages which may enable the general public to achieve the,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"distinction of print, and which may prevent the talented but unknown","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"author from remaining forever in obscurity, has arisen that largest and","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,foremost of societies for literary education =The United Amateur Press,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,Association=.,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,ITS ORIGIN,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"Amateur journalism, or the composition and circulation of small,","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"privately printed magazines, is an instructive diversion which has","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,existed in the United States for over half a century. In the decade of,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,1866-1876 this practice first became an organized institution; a,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"short-lived society of amateur journalists, including the now famous","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"publisher, Charles Scribner, having existed from 1869 to 1874. In 1876 a","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"more lasting society was formed, which exists to this day as an exponent","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"of light dilettantism. Not until 1895, however, was amateur journalism","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,established as a serious branch of educational endeavour. On September,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"2nd of that year, Mr. William H. Greenfield, a gifted professional","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"author, of Philadelphia, founded =The United Amateur Press Association=,","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"which has grown to be the leader of its kind, and the representative of","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,amateur journalism in its best phases throughout the English-speaking,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,world.,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,ITS NATURE,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"In many respects the word ""amateur"" fails to do full credit to amateur","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,journalism and the association which best represents it. To some minds,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"the term conveys an idea of crudity and immaturity, yet the =United= can","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,boast of members and publications whose polish and scholarship are,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"well-nigh impeccable. In considering the adjective ""amateur"" as applied","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"to the press association, we must adhere to the more basic","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"interpretation, regarding the word as indicating the non-mercenary","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,nature of the membership. Our amateurs write purely for love of their,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"art, without the stultifying influence of commercialism. Many of them","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"are prominent professional authors in the outside world, but their","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,professionalism never creeps into their association work. The atmosphere,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"is wholly fraternal, and courtesy takes the place of currency.","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,The real essential of amateur journalism and =The United Amateur Press,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"Association= is the amateur paper or magazine, which somewhat resembles","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"the average high-school or college publication. These journals, varying","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"greatly in size and character, are issued by various members at their","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"own expense, and contain, besides the literary work of their several","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"editors or publishers, contributions from all the many members who do","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,not publish papers of their own. Their columns are open to every person,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"in the association, and it may be said with justice that no one will","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,find it impossible to secure the publication of any literary composition,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,of reasonable brevity. The papers thus published are sent free to all,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"our many members, who constitute a select and highly appreciative","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,reading public. Since each member receives the published work of every,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"other member, many active and brilliant minds are brought into close","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"contact, and questions of every sort, literary, historical, and","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"scientific, are debated both in the press and in personal","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,correspondence. The correspondence of members is one of the most,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"valuable features of the =United=, for through this medium a great","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"intellectual stimulus, friendly and informal in nature, is afforded.","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,Congenial members are in this way brought together in a lettered,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"companionship, which often grows into life-long friendship, while","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,persons of opposed ideas may mutually gain much breadth of mind by,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,hearing the other side of their respective opinions discussed in a,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"genial manner. In short, the =United= offers an exceptionally","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,well-proportioned mixture of instruction and fraternal cheer. There are,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"no limits of age, sex, education, position, or locality in this most","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,complete of democracies. Boys and girls of twelve and men and women of,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"sixty, parents and their sons and daughters, college professors and","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"grammar-school pupils, aristocrats and intelligent labourers, Easterners","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"and Westerners, are here given equal advantages, those of greater","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,education helping their cruder brethren until the common fund of culture,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,is as nearly level as it can be in any human organization. Members are,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"classified according to age; ""A"" meaning under sixteen, ""B"" from 16 to","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
30637,"21, and ""C"" over 21. The advantages offered to those of limited","Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)"
